AE_Gujarat_2017																																						
Year	Assembly_No	District_Name	Sub_Region	Name	Type	Number	Candidate	Sex	Age	Party	Position	No_Terms	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Turnout_Percentage	Margin	Margin_Percentage	No of candidates	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	Turncoat	Incumbent	Recontest	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	PATEL SIDDHARTH CHIMANBHAI	M	63	INC	2	2	75106	201849	160857	46.69	79.69	72060	44.8	10	2.22	TRUE	5	INC	3482	DABHOI	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ10246	National Party	3482	Post Graduate	Business		Agriculture
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	None of the Above			NOTA	3		3046	201849	160857	1.89	79.69	1951	1.21	10	2.22	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	MADHUSUDAN MOHANBHAI ROHIT	M	52	BSP	4	0	1095	201849	160857	0.68	79.69	136	0.08	10	2.22	TRUE	1						FALSE	FALSE	FALSE	GEGJ3175	State-based Party (Other State)	16651	12th Pass	Agriculture		Social Work
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	KISHORBHAI NAGJIBHAI PATANVADIYA	M	37	GJCP	5	0	959	201849	160857	0.6	79.69	165	0.1	10	2.22	TRUE	2	IND	10809	DABHOI	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ14040	Local Party	3163	5th Pass	Labourer or Daily Wage	Construction	
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	NAVINBHAI HIMANTBHAI RAI	M	60	IND	6	0	794	201849	160857	0.49	79.69	105	0.07	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6270	Independents	10809				
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	RAKESH HARILAL VASAVA	M	26	IND	7	0	689	201849	160857	0.43	79.69	351	0.22	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6273	Independents	10809	12th Pass	Small Business or Self-employed	Self-employed	
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	CHANDUBHAI HARGOVINDBHAI BHATIYA	M	72	IND	8	0	338	201849	160857	0.21	79.69	25	0.02	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6269	Independents	10809	Graduate Professional	Retired or Pension		
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	GOHIL ARUNABEN SOMABHAI	F	59	IND	9	0	313	201849	160857	0.19	79.69	10	0.01	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6267	Independents	10809	Others	Other		
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	ANILBHAI KANUBHAI VANKAR	M	30	IND	10	0	303	201849	160857	0.19	79.69	34	0.02	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6264	Independents	10809	12th Pass	Other		
2017	13	Vadodra	Central Gujarat	DABHOI	GEN	140	PATEL ASHWINBHAI ANTOLBHAI	M	50	AINHCP	11	0	269	201849	160857	0.17	79.69	0	0	10	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ6263	Local Party	662	10th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	MANISHA VAKIL	F	42	BJP	1	2	116367	274380	187269	62.14	68.25	52383	27.97	7	1.96	TRUE	2	BJP	1605	VADODARA CITY	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ14043	National Party	1605	Post Graduate	Politics	MLA	
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	ANIL PARMAR	M	48	INC	2	0	63984	274380	187269	34.17	68.25	60731	32.43	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ2054	National Party	3482	12th Pass	Business	Real Estate or Builder or Developer or Construction	
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	None of the Above			NOTA	3		3253	274380	187269	1.74	68.25	2278	1.22	7	1.96	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	CHANDRIKA SOLANKI	F	42	IND	4	0	975	274380	187269	0.52	68.25	144	0.08	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ6285	Independents	10809	Post Graduate	Social Work		
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	PARMAR DEVYANIBEN LAXMANBHAI	F	53	BSP	5	0	831	274380	187269	0.44	68.25	24	0.01	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ6274	State-based Party (Other State)	16651	10th Pass	Other	Household	
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	DR.THAKOR PARMAR	M	52	AAAP	6	0	807	274380	187269	0.43	68.25	248	0.13	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ6279	State-based Party (Other State)	13				
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	PARMAR BHARATBHAI RAVAJIBHAI	M	29	GJCP	7	0	559	274380	187269	0.3	68.25	66	0.04	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ6284	Local Party	3163	10th Pass	Other		
2017	13	Vadodra	Central Gujarat	VADODARA CITY	SC	141	PARMAR RASHMIBEN KANAIYALAL (ADVOCATE)	F	44	IND	8	0	493	274380	187269	0.26	68.25	0	0	7	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ6286	Independents	10809				
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	JITENDRA RATILAL SUKHADIA (JITUBHAI)	M	71	BJP	1	4	99957	273164	185011	54.03	67.73	59132	31.96	6	2.56	TRUE	5	BJP	1605	SAYAJIGANJ	TRUE	TRUE	FALSE	TRUE	TRUE	GEGJ53980	National Party	1605	10th Pass	Social Work		
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	NARENDRA RAVAT	M	49	INC	2	0	40825	273164	185011	22.07	67.73	160	0.09	6	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ1894	National Party	3482	Graduate Professional	Other		
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	RAJESH AYARE	M	47	RSPS	3	0	40665	273164	185011	21.98	67.73	38371	20.74	6	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6294	Local Party	6792	Graduate	Salaried Work or Employed	Service	
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	None of the Above			NOTA	4		2294	273164	185011	1.24	67.73	1835	0.99	6	2.56	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	JAT SUBHASSING BRIJLAL	M	35	AINHCP	5	0	459	273164	185011	0.25	67.73	26	0.01	6	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6287	Local Party	662	Graduate	Business		
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	SHAIKH TAMANNA IQUBAL	F	32	IND	6	0	433	273164	185011	0.23	67.73	55	0.03	6	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6295	Independents	10809	10th Pass	Labourer or Daily Wage		
2017	13	Vadodra	Central Gujarat	SAYAJIGANJ	GEN	142	PATIL VALMIK	M	38	SHS	7	0	378	273164	185011	0.2	67.73	0	0	6	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6292	State-based Party (Other State)	18691	10th Pass	Other		
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	SEEMABEN AKSHAYKUMAR MOHILE	F	52	BJP	1	1	109244	247684	167079	65.38	67.46	57139	34.2	7	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ14	National Party	1605	Graduate	Social Work		
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	RANJIT SHARADCHANDRA CHAVAN	M	70	INC	2	0	52105	247684	167079	31.19	67.46	49569	29.67	7	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ20	National Party	3482	Graduate Professional	Other		
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	None of the Above			NOTA	3		2536	247684	167079	1.52	67.46	1509	0.9	7	1.89	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	NIKHIL YATIN PATEL	M	56	NCP	4	0	1027	247684	167079	0.61	67.46	372	0.22	7	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ6296	State-based Party (Other State)	5792	Others	Other		
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	AMIT RAMKRIPAL TIWARI	M	26	IND	5	0	655	247684	167079	0.39	67.46	7	0	7	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ6305	Independents	10809				
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	RUSHIKANT SHASTRI	M	32	AINHCP	6	0	648	247684	167079	0.39	67.46	183	0.11	7	1.89	TRUE	2	IND	10809	AKOTA	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ14066	Local Party	662	Others	Small Business or Self-employed		
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	PATHAN MOHAMMAD SOYEBKHAN (GUDDU)	M	41	BSP	7	0	465	247684	167079	0.28	67.46	66	0.04	7	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ6303	State-based Party (Other State)	16651	12th Pass	Business	Contractor	
2017	13	Vadodra	Central Gujarat	AKOTA	GEN	143	MAHEBUBKHAN YUSUFKHAN SINDHI (VAKIL)	M	41	IND	8	0	399	247684	167079	0.24	67.46	0	0	7	1.89	TRUE	2	IND	10809	AKOTA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ14065	Independents	10809				
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	RAJENDRA TRIVEDI RAJUBHAI VAKIL	M	63	BJP	1	2	106985	273393	182391	58.66	66.71	36650	20.09	7	2.04	TRUE	2	BJP	1605	RAOPURA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ14075	National Party	1605	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	CHANDRAKANT R. SHRIVASTAV BHATTHUBHAI	M	67	INC	2	0	70335	273393	182391	38.56	66.71	67768	37.16	7	2.04	TRUE	5	INC	3482	BARODA CITY	FALSE	TRUE	FALSE	FALSE	FALSE	AEGJ6473	National Party	3482	10th Pass	Business		Agriculture
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	None of the Above			NOTA	3		2567	273393	182391	1.41	66.71	1717	0.94	7	2.04	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	SARASWATIBEN KHETSINH RAJPUT SATTUMEM	F	61	GJCP	4	0	850	273393	182391	0.47	66.71	206	0.11	7	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ6331	Local Party	3163	Graduate	Retired or Pension		
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	ROHIT MAHESHKUMAR GOVINDBHAI	M	36	BSP	5	0	644	273393	182391	0.35	66.71	270	0.15	7	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ6328	State-based Party (Other State)	16651	12th Pass	Labourer or Daily Wage	Truck Driver	
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	HARSHA TOKE	F	36	IND	6	0	374	273393	182391	0.21	66.71	48	0.03	7	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ6341	Independents	10809	Post Graduate	Other	Household	
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	KALIDAS M. PATEL NEPOLEON	M	63	IND	7	0	326	273393	182391	0.18	66.71	16	0.01	7	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ6335	Independents	10809				
2017	13	Vadodra	Central Gujarat	RAOPURA	GEN	144	SONAVANE PARMESHWAR SHRAVANBHAI	M	39	IND	8	0	310	273393	182391	0.17	66.71	0	0	7	2.04	TRUE	1						FALSE	FALSE	FALSE	AEGJ6337	Independents	10809	10th Pass	Business	Real Estate or Builder or Developer or Construction	Liberal Profession or Professional
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	YOGESH PATEL	M	71	BJP	1	7	105036	232610	160367	65.5	68.94	56362	35.15	12	1.92	TRUE	7	BJP	1605	MANJALPUR	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ53	National Party	1605	10th Pass	Agriculture		Social Work
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	CHIRAG HANSKUMAR ZAVERI (CHIRAG ZAVERI )	M	60	INC	2	0	48674	232610	160367	30.35	68.94	46428	28.95	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ1516	National Party	3482	Graduate	Business		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	None of the Above			NOTA	3		2246	232610	160367	1.4	68.94	1411	0.88	12	1.92	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	LAXMANBHAI PUNJABHAI PAREKH	M	60	IND	4	0	835	232610	160367	0.52	68.94	16	0.01	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6373	Independents	10809	10th Pass	Retired or Pension		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	DAHYABHAI JADAVBHAI ROHIT	M	59	BSP	5	0	819	232610	160367	0.51	68.94	216	0.13	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6346	State-based Party (Other State)	16651	Graduate Professional	Retired or Pension		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	INDERJEET SINGH GROVER	M	45	SUCI	6	0	603	232610	160367	0.38	68.94	99	0.06	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6354	State-based Party (Other State)	8082	12th Pass	Other		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	MAYUR CHANDRAKANT PANCHAL	M	31	SHS	7	0	504	232610	160367	0.31	68.94	92	0.06	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6359	State-based Party (Other State)	18691	Graduate Professional	Other		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	RAJPUT MUKESHSINH NATVARSINH	M	36	IND	8	0	412	232610	160367	0.26	68.94	75	0.05	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6372	Independents	10809	8th Pass	Labourer or Daily Wage	Mechanic	
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	SUNITA PARDESHI (YOGATEACHER)	F	50	IND	9	0	337	232610	160367	0.21	68.94	55	0.03	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6376	Independents	10809	Graduate	Other		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	RITU BANSAL	F	43	AAAP	10	0	282	232610	160367	0.18	68.94	31	0.02	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6366	State-based Party (Other State)	13				
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	PRAKASHBHAI SOMABHAI PATEL	M	48	MANPA	11	0	251	232610	160367	0.16	68.94	66	0.04	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6356	Local Party	5355				
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	MAHESH ADVANI (BANTI)	M	50	AINHCP	12	0	185	232610	160367	0.12	68.94	2	0	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6364	Local Party	662	12th Pass	Business		
2017	13	Vadodra	Central Gujarat	MANJALPUR	GEN	145	BIKRAMA PARAMHANS CHOUDHARY	M	53	IND	13	0	183	232610	160367	0.11	68.94	0	0	12	1.92	TRUE	1						FALSE	FALSE	FALSE	AEGJ6367	Independents	10809	8th Pass	Other		
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	THAKOR JASHPALSINH MAHENDRASINH (PADHIYAR)	M	36	INC	1	1	92998	215108	173635	53.56	80.72	19027	10.96	9	2.13	TRUE	2	INC	3482	PADRA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ14091	National Party	3482	12th Pass	Business		Agriculture
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	PATEL DINESHBHAI BALUBHAI (DINUMAMA)	M	59	BJP	2	2	73971	215108	173635	42.6	80.72	70804	40.78	9	2.13	TRUE	5	BJP	1605	PADRA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ10291	National Party	1605	12th Pass	Business		Agriculture
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	None of the Above			NOTA	3		3167	215108	173635	1.82	80.72	2149	1.24	9	2.13	TRUE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	SOLANKI KAILASBEN SURESHBHAI	F	40	IND	4	0	1018	215108	173635	0.59	80.72	221	0.13	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6411	Independents	10809	5th Pass	Other	Household	
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	PARMAR NAVNEETBHAI MANUBHAI	M	28	BSP	5	0	797	215108	173635	0.46	80.72	293	0.17	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6379	State-based Party (Other State)	16651	10th Pass	Small Business or Self-employed		
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	GOHIL VINUBHAI	M	40	GJCP	6	0	504	215108	173635	0.29	80.72	76	0.04	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6391	Local Party	3163	5th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	PARMAR HARMANBHAI FULABHAI	M	65	IND	7	0	428	215108	173635	0.25	80.72	141	0.08	9	2.13	TRUE	3	IND	10809	PADRA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ11288	Independents	10809				
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	AMJADBHAI BABUBHAI GARASIYA	M	42	IND	8	0	287	215108	173635	0.17	80.72	45	0.03	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6403	Independents	10809	8th Pass	Business		Social Work
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	JASHUBHAI CHHITABHAI PARMAR	M	56	AINHCP	9	0	242	215108	173635	0.14	80.72	19	0.01	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6400	Local Party	662	12th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	PADRA	GEN	146	PANKAJBHAI BALVANTRAY THAKAR	M	37	NCP	10	0	223	215108	173635	0.13	80.72	0	0	9	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ6383	State-based Party (Other State)	5792	12th Pass	Business		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	AKSHAY KUMAR ISWARBHAI PATEL	M	49	INC	1	1	74087	198198	153183	48.37	77.29	3564	2.33	10	2.27	FALSE	2	INC	3482	KARANJ	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ14099	National Party	3482	10th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	SATISHBHAI MOTIBHAI PATEL	M	53	BJP	2	1	70523	198198	153183	46.04	77.29	67668	44.17	10	2.27	FALSE	2	BJP	1605	KARANJ	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ14095	National Party	1605	12th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	None of the Above			NOTA	3		2855	198198	153183	1.86	77.29	1622	1.06	10	2.27	FALSE											NOTA	5897				
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	MUKESHBHAI MANIBHAI VASAVA	M	33	JD(U)	4	0	1233	198198	153183	0.8	77.29	130	0.08	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6418	State-based Party (Other State)	11002		Social Work		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	RAJESHBHAI CHIMANBHAI VASAVA	M	36	BSP	5	0	1103	198198	153183	0.72	77.29	88	0.06	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6414	State-based Party (Other State)	16651	10th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	YUSUF ALIBHAI HASANALI	M	43	IND	6	0	1015	198198	153183	0.66	77.29	229	0.15	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6430	Independents	10809	8th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	RAMANBHAI CHIMANBHAI VASAVA	M	62	IND	7	0	786	198198	153183	0.51	77.29	322	0.21	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6435	Independents	10809	Graduate	Retired or Pension		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	HANIFBHAI ISMAILBHAI JAMADAR	M	53	AAAP	8	0	464	198198	153183	0.3	77.29	66	0.04	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6419	State-based Party (Other State)	13				
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	KALPESHKUMAR SHANKARBHAI VAIDH	M	35	IND	9	0	398	198198	153183	0.26	77.29	31	0.02	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6425	Independents	10809	10th Pass	Labourer or Daily Wage	Truck Driver	
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	ISMAIL ADAMBHAI BANGA	M	62	IND	10	0	367	198198	153183	0.24	77.29	15	0.01	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6424	Independents	10809	8th Pass	Agriculture		
2017	13	Vadodra	Central Gujarat	KARJAN	GEN	147	ARIFBHAI YAKUBBHAI KOLA	M	42	IND	11	0	352	198198	153183	0.23	77.29	0	0	10	2.27	FALSE	1						FALSE	FALSE	FALSE	AEGJ6423	Independents	10809	10th Pass	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	VASAVA PREMSINHBHAI DEVJIBHAI	M	72	INC	1	4	81849	220146	168277	48.64	76.44	6329	3.76	7	2.27	TRUE	7	INC	3482	RAJPIPLA	FALSE	TRUE	FALSE	FALSE	FALSE	AEGJ1589	National Party	3482	Graduate Professional	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	TADVI SHABDASHARAN BHAILALBHAI	M	52	BJP	2	1	75520	220146	168277	44.88	76.44	73191	43.49	7	2.27	TRUE	2	BJP	1605	NANDOD	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ14112	National Party	1605	12th Pass	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	TADVI JESANGBHAI RANCHHODBHAI	M	50	JD(U)	3	0	2329	220146	168277	1.38	76.44	85	0.05	7	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ6449	State-based Party (Other State)	11002	10th Pass	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	None of the Above			NOTA	4		2244	220146	168277	1.33	76.44	177	0.11	7	2.27	TRUE											NOTA	5897				
2017	13	Narmada	South Gujarat	NANDOD	ST	148	VASAVA MAHESHBHAI SARADBHAI	M	48	IND	5	0	2067	220146	168277	1.23	76.44	103	0.06	7	2.27	TRUE	2	JD(U)	11002	NANDOD	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ14111	Independents	10809	12th Pass	Business		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	TADVI BHANUBHAI HIMMATBHAI	M	72	NCP	6	0	1964	220146	168277	1.17	76.44	585	0.35	7	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ6436	State-based Party (Other State)	5792	10th Pass	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	BUDHABHAI CHANDUBHAI TADVI	M	38	IND	7	0	1379	220146	168277	0.82	76.44	454	0.27	7	2.27	TRUE	1						FALSE	FALSE	FALSE	AEGJ6460	Independents	10809	10th Pass	Agriculture		
2017	13	Narmada	South Gujarat	NANDOD	ST	148	TADVI VIJAYKUMAR NARANBHAI	M	44	IND	8	0	925	220146	168277	0.55	76.44	0	0	7	2.27	TRUE	2	IND	10809	NANDOD	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ14108	Independents	10809	Illiterate	Business		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA MAHESHBHAI CHHOTUBHAI	M	50	BTP	1	1	83026	193479	165333	50.22	85.45	21751	13.16	9	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6493	Local Party	2055	10th Pass	Other		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA MOTILAL PUNIYABHAI	M	54	BJP	2	3	61275	193479	165333	37.06	85.45	54554	33	9	2.56	TRUE	7	BJP	1605	DEDIAPADA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ6616	National Party	1605	Graduate Professional	Agriculture		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	DESHMUKH RAJENDRASINH GUMANSINH	M	49	INCP	3	0	6721	193479	165333	4.07	85.45	3364	2.03	9	2.56	TRUE	2	IND	10809	DEDIAPADA	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ14117	Local Party	3875	12th Pass	Business		Agriculture
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	None of the Above			NOTA	4		3357	193479	165333	2.03	85.45	533	0.32	9	2.56	TRUE											NOTA	5897				
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA RAKESHKUMAR RAYJIBHAI	M	34	IND	5	0	2824	193479	165333	1.71	85.45	399	0.24	9	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6502	Independents	10809	Graduate	Agriculture		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA AMARSINH RAMSINH	M	61	IND	6	2	2425	193479	165333	1.47	85.45	54	0.03	9	2.56	TRUE	6	INC	3482	DEDIAPADA	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ9089	Independents	10809	Graduate Professional	Agriculture		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA KALPANABEN KAILASHBHAI	F	33	AINHCP	7	0	2371	193479	165333	1.43	85.45	1080	0.65	9	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6486	Local Party	662	Graduate	Agriculture		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	VASAVA TUSHAR JAMSUBHAI	M	27	JD(U)	8	0	1291	193479	165333	0.78	85.45	253	0.15	9	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6492	State-based Party (Other State)	11002	Post Graduate	Student		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	MULJIBHAI KHALPABHAI VASAVA	M	40	IND	9	0	1038	193479	165333	0.63	85.45	33	0.02	9	2.56	TRUE	1						FALSE	FALSE	FALSE	AEGJ6494	Independents	10809	Post Graduate	Agriculture		
2017	13	Narmada	South Gujarat	DEDIAPADA	ST	149	MANSINGBHAI KALIYABHAI VASAVA	M	42	SVPP	10	0	1005	193479	165333	0.61	85.45	0	0	9	2.56	TRUE	3	IND	10809	DEDIAPADA	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ12589	Local Party	7682	Literate	Agriculture		
2017	13	Bharuch	South Gujarat	JAMBUSAR	GEN	150	SANJAYBHAI JESANGBHAI SOLANKI	M	49	INC	1	1	73216	222493	156732	46.71	70.44	6412	4.09	10	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ1075	National Party	3482	Graduate	Agriculture		
